"SourcePath","Bytes","Extension","Sha256","Decision","Reason","TargetPath","TargetSha256"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_i2s/i2s_data_bus.c","9360",".c","17a10e6e15e84d5fa79ae9af779656b43ac2de3997a8c5387977cf6b685a8327","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_i2s/i2s_data_bus.c","17a10e6e15e84d5fa79ae9af779656b43ac2de3997a8c5387977cf6b685a8327"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_i2s/i2s_data_bus.h","1571",".h","c02617db613bfd2aecf6e41d90248f06d83dc907b6d902bf7e2e1906da2b8ba7","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_i2s/i2s_data_bus.h","c02617db613bfd2aecf6e41d90248f06d83dc907b6d902bf7e2e1906da2b8ba7"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_i2s/render_i2s.c","13248",".c","2ee2889782bd90feeacbd4106d44e3650f8b2371ed80f0bdcd9c8b7b9f75ffe8","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_i2s/render_i2s.c","2ee2889782bd90feeacbd4106d44e3650f8b2371ed80f0bdcd9c8b7b9f75ffe8"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_i2s/render_i2s.h","1428",".h","229dffbea1deec24bb7766c0a30414d15ca320816395a8bc4ca108f68df31d2c","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_i2s/render_i2s.h","229dffbea1deec24bb7766c0a30414d15ca320816395a8bc4ca108f68df31d2c"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_i2s/rmt_pulse.c","3144",".c","41c3d21dc0ea050b03a944d4fad7b2e1338dc9efc83b4e54a8e547ebfc98898a","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_i2s/rmt_pulse.c","41c3d21dc0ea050b03a944d4fad7b2e1338dc9efc83b4e54a8e547ebfc98898a"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_i2s/rmt_pulse.h","1247",".h","b3857c0bd96d0de6eea19de462ad8db075c59fd425ff6c6e39dd2ca089bb4f53","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_i2s/rmt_pulse.h","b3857c0bd96d0de6eea19de462ad8db075c59fd425ff6c6e39dd2ca089bb4f53"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_lcd/idf-4-backports.h","758",".h","2d9b5caabec4927f27dbd588ca1802ddb09c5da1ce155f55270a4432eef54a0c","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_lcd/idf-4-backports.h","2d9b5caabec4927f27dbd588ca1802ddb09c5da1ce155f55270a4432eef54a0c"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_lcd/lcd_driver.c","24433",".c","d03889b4d7653976d85740427ba818e41c184c33a96f13186a540cd7e78cccea","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_lcd/lcd_driver.c","d03889b4d7653976d85740427ba818e41c184c33a96f13186a540cd7e78cccea"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_lcd/lcd_driver.h","1385",".h","f12200365577ded215575e6b6a463d8b1371171622506be0e389739e92572d50","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_lcd/lcd_driver.h","f12200365577ded215575e6b6a463d8b1371171622506be0e389739e92572d50"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_lcd/render_lcd.c","8001",".c","ea0eab939c2c2ebbc669b20097437756733642fb33c41a09baa51a6a62e0b2f1","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_lcd/render_lcd.c","ea0eab939c2c2ebbc669b20097437756733642fb33c41a09baa51a6a62e0b2f1"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_lcd/render_lcd.h","461",".h","471118d9a4657a68616d561adc43c48419524579c88121ab1119a4ceb4076b5d","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_lcd/render_lcd.h","471118d9a4657a68616d561adc43c48419524579c88121ab1119a4ceb4076b5d"
"4.7-inch(684x1216)_ebook/components/epdiy/src/render.c","16386",".c","70a2d3f5068024c28b877cc1ec4235cc6fffda3d2fa72ab608a3f7baac8d57d8","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/render.c","70a2d3f5068024c28b877cc1ec4235cc6fffda3d2fa72ab608a3f7baac8d57d8"
"4.7-inch(684x1216)_ebook/components/epdiy/src/render.h","246",".h","23ee5d45efa948b946f2cb430bda39062b547abb387d75cb3a1b1e4c8747c3f8","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/render.h","23ee5d45efa948b946f2cb430bda39062b547abb387d75cb3a1b1e4c8747c3f8"
"4.7-inch(684x1216)_ebook/components/epdiy/src/waveforms/epdiy_ED047TC1.h","36977",".h","40ff2bcce909678fbb870039a7f72537daf0f3446e4c82342d37ef0abaef3e84","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/waveforms/epdiy_ED047TC1.h","40ff2bcce909678fbb870039a7f72537daf0f3446e4c82342d37ef0abaef3e84"
"4.7-inch(684x1216)_ebook/components/epdiy/src/waveforms/epdiy_ED047TC2.h","273271",".h","bf9eb98ee64df1c84802e505836c8e04081bbad9f8dbb7eb97412fc341e02e2a","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/waveforms/epdiy_ED047TC2.h","bf9eb98ee64df1c84802e505836c8e04081bbad9f8dbb7eb97412fc341e02e2a"
"4.7-inch(684x1216)_ebook/components/epdiy/src/waveforms/epdiy_ED060SC4.h","36612",".h","52b9a676452a8b53466f42e55d15eb4466f95dc8a37e617a0ea232886bda1a43","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/waveforms/epdiy_ED060SC4.h","52b9a676452a8b53466f42e55d15eb4466f95dc8a37e617a0ea232886bda1a43"
"4.7-inch(684x1216)_ebook/components/epdiy/src/waveforms/epdiy_ED060SCT.h","36941",".h","64d50cdccbc63636c87df55567133d5a7b77475aed22e1e55b906c6eee4ac5e0","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/waveforms/epdiy_ED060SCT.h","64d50cdccbc63636c87df55567133d5a7b77475aed22e1e55b906c6eee4ac5e0"
"4.7-inch(684x1216)_ebook/components/epdiy/src/waveforms/epdiy_ED060XC3.h","36615",".h","bba3c12357a9797dc528d8723cdca259d6e1131bda5607e4870d74ecffeb100f","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/waveforms/epdiy_ED060XC3.h","bba3c12357a9797dc528d8723cdca259d6e1131bda5607e4870d74ecffeb100f"
"4.7-inch(684x1216)_ebook/components/epdiy/src/waveforms/epdiy_ED097OC4.h","36618",".h","637d668ed8e15e3f429eb575cfcfcae74ace9552715e7556adf8be1e1fc378aa","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/waveforms/epdiy_ED097OC4.h","637d668ed8e15e3f429eb575cfcfcae74ace9552715e7556adf8be1e1fc378aa"
"4.7-inch(684x1216)_ebook/components/epdiy/src/waveforms/epdiy_ED097TC2.h","36941",".h","70506a50c7c0f739f06b5da53fa1e2c3ef9746473deb203c618f2df9aac8c121","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/waveforms/epdiy_ED097TC2.h","70506a50c7c0f739f06b5da53fa1e2c3ef9746473deb203c618f2df9aac8c121"
"4.7-inch(684x1216)_ebook/components/epdiy/src/waveforms/epdiy_ED133UT2.h","36633",".h","079008ab013bb62c42e57765d6c0e7112331d720eecd69bdb340c05e5607f170","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/waveforms/epdiy_ED133UT2.h","079008ab013bb62c42e57765d6c0e7112331d720eecd69bdb340c05e5607f170"
"4.7-inch(684x1216)_ebook/components/epdiy/src/waveforms/epdiy_NULL.h","36721",".h","57504932bb5850ea79f2c6ac7aa0c8caa810d89150bd79e04008e5c412e89832","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/waveforms/epdiy_NULL.h","57504932bb5850ea79f2c6ac7aa0c8caa810d89150bd79e04008e5c412e89832"
"4.7-inch(684x1216)_ebook/DEMO.md","2491",".md","67ddfd6216e2cb293a20cc63dad9b7aeacb1b60fc3781d16189d7ae882a15f00","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/DEMO.md","67ddfd6216e2cb293a20cc63dad9b7aeacb1b60fc3781d16189d7ae882a15f00"
"4.7-inch(684x1216)_ebook/demo/books/demo_chapter1.txt","526",".txt","494e76771aa8ca18b582843ed791a1e68e9d09225b06a9b8a3bcbe2274a950b8","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/demo/books/demo_chapter1.txt","494e76771aa8ca18b582843ed791a1e68e9d09225b06a9b8a3bcbe2274a950b8"
"4.7-inch(684x1216)_ebook/demo/books/demo_chapter2.txt","484",".txt","b01b3bddc1889c5988a5c9ee4486db7797d56042ea03874480d061013f6de2fa","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/demo/books/demo_chapter2.txt","b01b3bddc1889c5988a5c9ee4486db7797d56042ea03874480d061013f6de2fa"
"4.7-inch(684x1216)_ebook/dependencies.lock","187",".lock","326fca3ccdd3a861fcfd8cda9094474fdbdcdbea5338bc534336e95bfb27fa01","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/dependencies.lock","326fca3ccdd3a861fcfd8cda9094474fdbdcdbea5338bc534336e95bfb27fa01"
"4.7-inch(684x1216)_ebook/main/apps/app_album/app_album.c","3617",".c","e36a974b589238baac44a31686cd83f048b4869300a909d22d38c2e28c32e30e","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/apps/app_album/app_album.c","e36a974b589238baac44a31686cd83f048b4869300a909d22d38c2e28c32e30e"
"4.7-inch(684x1216)_ebook/main/apps/app_album/app_album.h","518",".h","692465922484ab36daaa5784b3531f33f6d225fc236717773ace97b68862f7c1","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/apps/app_album/app_album.h","692465922484ab36daaa5784b3531f33f6d225fc236717773ace97b68862f7c1"
"4.7-inch(684x1216)_ebook/main/apps/app_ebook/app_ebook.c","1924",".c","e1a2db312ef91efc04deb9a4199a2bc5bca159287f093d60562241842da83b2c","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/apps/app_ebook/app_ebook.c","e1a2db312ef91efc04deb9a4199a2bc5bca159287f093d60562241842da83b2c"
"4.7-inch(684x1216)_ebook/main/apps/app_ebook/app_ebook.h","446",".h","3a42aac4fe7f01d4072890ac7dd6f88ab5334770fdc6f5e21701bb7070cf4543","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/apps/app_ebook/app_ebook.h","3a42aac4fe7f01d4072890ac7dd6f88ab5334770fdc6f5e21701bb7070cf4543"
"4.7-inch(684x1216)_ebook/main/CMakeLists.txt","601",".txt","379e4cea42c0c545990e1ad40f6cd3e36b0b22ad2c4100f54de80159fa5c0285","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/CMakeLists.txt","379e4cea42c0c545990e1ad40f6cd3e36b0b22ad2c4100f54de80159fa5c0285"
"4.7-inch(684x1216)_ebook/main/common/book_storage.c","4678",".c","39c99ff00253c25ee0a95eb43a65d4b13be88e1a0a4f9f4d5cb4129abea5ae48","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/book_storage.c","39c99ff00253c25ee0a95eb43a65d4b13be88e1a0a4f9f4d5cb4129abea5ae48"
"4.7-inch(684x1216)_ebook/main/common/book_storage.h","452",".h","3b1b1815948dfc4dc615a0fb791cdf72a8f4806b3a643a276ea7922740dc873b","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/book_storage.h","3b1b1815948dfc4dc615a0fb791cdf72a8f4806b3a643a276ea7922740dc873b"
"4.7-inch(684x1216)_ebook/main/common/ebook_engine.c","14019",".c","5f2b95c51188eb3aae2e6d62f68a7a236ec6d808cadcb65c2931f09b89ac04a1","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/ebook_engine.c","5f2b95c51188eb3aae2e6d62f68a7a236ec6d808cadcb65c2931f09b89ac04a1"
"4.7-inch(684x1216)_ebook/main/common/ebook_engine.h","982",".h","2f0cc314e606c874dae9f826360068b0b4f3247c7a0f05a6ed88c84ee0373a5d","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/ebook_engine.h","2f0cc314e606c874dae9f826360068b0b4f3247c7a0f05a6ed88c84ee0373a5d"
"4.7-inch(684x1216)_ebook/main/common/event_bus.c","282",".c","0c22d3e7901234e006947d7812ab02240d1b391287662cb36eb0e4bd80f33497","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/event_bus.c","0c22d3e7901234e006947d7812ab02240d1b391287662cb36eb0e4bd80f33497"
"4.7-inch(684x1216)_ebook/main/common/event_bus.h","282",".h","58dc0cc9cfd4bf06c8685965b46d187b3c1f28cb5f628deaa3390916bf02303f","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/event_bus.h","58dc0cc9cfd4bf06c8685965b46d187b3c1f28cb5f628deaa3390916bf02303f"
"4.7-inch(684x1216)_ebook/main/common/image_storage.c","7800",".c","ad7ec684df0cf406d45690ae58890610f9bc5cdf34f1ad904c9e49c74ac6895e","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/image_storage.c","ad7ec684df0cf406d45690ae58890610f9bc5cdf34f1ad904c9e49c74ac6895e"
"4.7-inch(684x1216)_ebook/main/common/image_storage.h","897",".h","e313e7af482fc81c1d57ee0801df91ea0c1509d231ab4239c0fbb67cec5adb98","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/image_storage.h","e313e7af482fc81c1d57ee0801df91ea0c1509d231ab4239c0fbb67cec5adb98"
"4.7-inch(684x1216)_ebook/main/common/key_manager.c","4349",".c","286eaa59ceb058c6cfb45638963260bfcbabc3f03c9b193fa797dc858033f443","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/key_manager.c","286eaa59ceb058c6cfb45638963260bfcbabc3f03c9b193fa797dc858033f443"
"4.7-inch(684x1216)_ebook/main/common/key_manager.h","582",".h","e13fb110c7ae4a916c301249aea60c65b5ce38e505e26e37110834be8930a605","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/key_manager.h","e13fb110c7ae4a916c301249aea60c65b5ce38e505e26e37110834be8930a605"
"4.7-inch(684x1216)_ebook/main/common/my_chinese_font.h","9710375",".h","319780fba3e4727c462aa4b31c4219dd32189aa20c9076da689e90ddc21f6436","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/my_chinese_font.h","319780fba3e4727c462aa4b31c4219dd32189aa20c9076da689e90ddc21f6436"
"4.7-inch(684x1216)_ebook/main/common/simple_font.h","7040",".h","05493c7026048e9303a1a2858a6ce577b48132da7ffd4ff8cc34ef7c9e7d3441","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/simple_font.h","05493c7026048e9303a1a2858a6ce577b48132da7ffd4ff8cc34ef7c9e7d3441"
"4.7-inch(684x1216)_ebook/main/common/ui_manager.c","21285",".c","00d94656740bc904b1673311ca9b29a3f976841bbfed2763e85290d824bb85af","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/ui_manager.c","00d94656740bc904b1673311ca9b29a3f976841bbfed2763e85290d824bb85af"
"4.7-inch(684x1216)_ebook/main/common/ui_manager.h","612",".h","707ac13ae2afc61199ee1230c1f09a8a5fccf0b322146fca7b81b36fb0efd30e","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/ui_manager.h","707ac13ae2afc61199ee1230c1f09a8a5fccf0b322146fca7b81b36fb0efd30e"
"4.7-inch(684x1216)_ebook/main/common/ui_theme.c","5209",".c","c4e5b3098f07aeac9f87e9acc8156209de92bc6fc6a900bafc98b432e1ef8b49","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/ui_theme.c","c4e5b3098f07aeac9f87e9acc8156209de92bc6fc6a900bafc98b432e1ef8b49"
"4.7-inch(684x1216)_ebook/main/common/ui_theme.h","1879",".h","f1ee5b0fa601d824705fc295aff997b56a185978815788e95163469f12f74d5e","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/ui_theme.h","f1ee5b0fa601d824705fc295aff997b56a185978815788e95163469f12f74d5e"
"4.7-inch(684x1216)_ebook/main/common/web_server.c","19881",".c","38a3d218ee33e33fcd47881900315a76cae00a38cff69daaea849bf7862374b6","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/web_server.c","38a3d218ee33e33fcd47881900315a76cae00a38cff69daaea849bf7862374b6"
"4.7-inch(684x1216)_ebook/main/common/web_server.h","218",".h","a1c90764f4d32bb2ffa4692e60dd14b60f7d29b9bdf43472108c6859c5b543b5","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/web_server.h","a1c90764f4d32bb2ffa4692e60dd14b60f7d29b9bdf43472108c6859c5b543b5"
"4.7-inch(684x1216)_ebook/main/common/wifi_config.h","221",".h","c436a7e8b956f96f1fec5a593e0070be9f813e9f65a47ef6498b308d7b47ae2d","Sanitize","Replace demo credentials with public placeholders","materials/reference-firmware/ebook/main/common/wifi_config.h","f1c33680678593161bdc88b4e36044cfe36d5ad7b23cda1feb652c461c65f839"
"4.7-inch(684x1216)_ebook/main/common/wifi_manager.c","5964",".c","09563cce7239acf0971637da0b83ce4c4df63849dc594058d3ddb83bdff3e6b7","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/wifi_manager.c","09563cce7239acf0971637da0b83ce4c4df63849dc594058d3ddb83bdff3e6b7"
"4.7-inch(684x1216)_ebook/main/common/wifi_manager.h","306",".h","8613825c05ee0638d00fbdd33e307d57549cf6494b58501f0120d23fc992b8d4","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/common/wifi_manager.h","8613825c05ee0638d00fbdd33e307d57549cf6494b58501f0120d23fc992b8d4"
"4.7-inch(684x1216)_ebook/main/dragon.h","4915595",".h","3b03d457529506ad17beef1172a936b06f6f81fe1661270e2bc3268d08e27065","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/dragon.h","3b03d457529506ad17beef1172a936b06f6f81fe1661270e2bc3268d08e27065"
"4.7-inch(684x1216)_ebook/main/dragon.h.bak","7859711",".bak","13e319b9c38ecf73faf54e2b82212b390db4a68b419973f5847b5daef7ab4977","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/main/factor_test.c","10779",".c","5daf2380aad2a8b6247671e58cc9a5e824a84d372decd8e2535ee609854cfe06","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/factor_test.c","5daf2380aad2a8b6247671e58cc9a5e824a84d372decd8e2535ee609854cfe06"
"4.7-inch(684x1216)_ebook/main/factor_test.h","631",".h","7ad68bac8e14a307f1222fdb9e51a709d5fb8472292e49e7a4a574554da8621b","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/factor_test.h","7ad68bac8e14a307f1222fdb9e51a709d5fb8472292e49e7a4a574554da8621b"
"4.7-inch(684x1216)_ebook/main/Kconfig.projbuild","386",".projbuild","0ed83c60d84ce59798b160c04ff565b28adcd859c1d5b564177b625117f319fc","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/Kconfig.projbuild","0ed83c60d84ce59798b160c04ff565b28adcd859c1d5b564177b625117f319fc"
"4.7-inch(684x1216)_ebook/main/main.c","1803",".c","e1472bf5e37ec5a9f7ca8d7cd319ae50220ce985da78f35045afcf2a266c50cc","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/main.c","e1472bf5e37ec5a9f7ca8d7cd319ae50220ce985da78f35045afcf2a266c50cc"
"4.7-inch(684x1216)_ebook/main/waveforms/my_waveform.c","572",".c","25803c1f7d8fd8d7126553f194b3ebcf0d434ecbd0cb757307c6ea48bedce3a4","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/waveforms/my_waveform.c","25803c1f7d8fd8d7126553f194b3ebcf0d434ecbd0cb757307c6ea48bedce3a4"
"4.7-inch(684x1216)_ebook/main/waveforms/my_waveform.h","85",".h","6e45f0e8df25903e0b657679e56ec1f6b0e22f2d1497fcf19d197895d13ea61d","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/waveforms/my_waveform.h","6e45f0e8df25903e0b657679e56ec1f6b0e22f2d1497fcf19d197895d13ea61d"
"4.7-inch(684x1216)_ebook/main/waveforms/my_waveform_du.h","7708",".h","d655fc27e436545fad9207d155a59a1232cbe4510dbcdb0f9dc8acc09ce05b08","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/waveforms/my_waveform_du.h","d655fc27e436545fad9207d155a59a1232cbe4510dbcdb0f9dc8acc09ce05b08"
"4.7-inch(684x1216)_ebook/main/waveforms/my_waveform_gc.h","17509",".h","fc284d75d159d1224818e912100a75ef38126b1c6ae6ebfcb4f2c783e6c7b7b9","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/waveforms/my_waveform_gc.h","fc284d75d159d1224818e912100a75ef38126b1c6ae6ebfcb4f2c783e6c7b7b9"
"4.7-inch(684x1216)_ebook/main/waveforms/my_waveform_gl.h","312",".h","4b3a95606892d795e9ecfd29cdeebf60772da7dae58ad5317908e24b257af237","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/main/waveforms/my_waveform_gl.h","4b3a95606892d795e9ecfd29cdeebf60772da7dae58ad5317908e24b257af237"
"4.7-inch(684x1216)_ebook/partitions_16M.csv","341",".csv","8bab5233154ecbd9b1dd8b2b616218a690dd69e8ed3de0f145aaa86ecb507813","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/partitions_16M.csv","8bab5233154ecbd9b1dd8b2b616218a690dd69e8ed3de0f145aaa86ecb507813"
"4.7-inch(684x1216)_ebook/pictures/downloaded-image.png","3675725",".png","ce546ecc069989b3fd5e1ff3099d54e5bb8e5e134d47d4f85bd1231734990576","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/sdkconfig","90209","","767fc3f06ece026f643a5e9a37e51a62830f6a21b4cc46585879aa31e8b4b843","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/sdkconfig.defaults","41946",".defaults","49059527c73b49536cedf13cf7b1ba128c46e98faad89e97b5100d400a4fe1b8","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/sdkconfig.defaults","49059527c73b49536cedf13cf7b1ba128c46e98faad89e97b5100d400a4fe1b8"
"4.7-inch(684x1216)_ebook/sdkconfig.old","71812",".old","0506fd62fad8ffd7dfb3fd9d20eed9eca6abb9629d80098bd7d58af45a263b26","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/tools/gen_chinese_font.py","4039",".py","0d93cb233ee2b838224e762c792eb6accbf59608798b58d7d29673626bb346a9","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/tools/gen_chinese_font.py","0d93cb233ee2b838224e762c792eb6accbf59608798b58d7d29673626bb346a9"
"4.7-inch(684x1216)_ebook/tools/gen_epd_images.py","6776",".py","c0df98718d2784082a7a5c3ca8ae94a28550e5f97c3a0e843fb5711284d76d7a","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/tools/gen_epd_images.py","c0df98718d2784082a7a5c3ca8ae94a28550e5f97c3a0e843fb5711284d76d7a"
"E0470A01-AF-CF(A) 260713-1.dwg","257088",".dwg","bbc464f67f10270dfa7ac8b0f3c02448428fa82743555f0edad71a75bddc2fbf","Import","Vendor-authorized hardware document","materials/vendor/mechanical/E0470A01-AF-CF-A-260713-1.dwg","bbc464f67f10270dfa7ac8b0f3c02448428fa82743555f0edad71a75bddc2fbf"
"E0470A01-AF-CF(A) 260713-1.pdf","167067",".pdf","4f447f589b8f39e11dcb720af429c6e245b1e864e7fcb1768ff6a8ef4ced17a1","Import","Vendor-authorized hardware document","materials/vendor/mechanical/E0470A01-AF-CF-A-260713-1.pdf","4f447f589b8f39e11dcb720af429c6e245b1e864e7fcb1768ff6a8ef4ced17a1"
"epdiy-upstream/.clang-format","302",".clang-format","8fc413c2f606cb07b4cd805f5d0a29381e84ec31da473bf1e8d8412efec2a445","Exclude","Upstream repository is referenced by URL and commit instead of duplicated","",""
"epdiy-upstream/.git/config","301","","fb1b2dbf02679d520a2b9c0c41383b1d8a966c10178235714d38b6fd54d21530","Exclude","Upstream repository is referenced by URL and commit instead of duplicated","",""
"epdiy-upstream/.git/description","73","","85ab6c163d43a17ea9cf7788308bca1466f1b0a8d1cc92e26e9bf63da4062aee","Exclude","Upstream repository is referenced by URL and commit instead of duplicated","",""
"epdiy-upstream/.git/HEAD","21","","28d25bf82af4c0e2b72f50959b2beb859e3e60b9630a5e8c603dad4ddb2b6e80","Exclude","Upstream repository is referenced by URL and commit instead of duplicated","",""
"epdiy-upstream/.git/hooks/applypatch-msg.sample","478",".sample","0223497a0b8b033aa58a3a521b8629869386cf7ab0e2f101963d328aa62193f7","Exclude","Upstream repository is referenced by URL and commit instead of duplicated","",""
"epdiy-upstream/.git/hooks/commit-msg.sample","896",".sample","1f74d5e9292979b573ebd59741d46cb93ff391acdd083d340b94370753d92437","Exclude","Upstream repository is referenced by URL and commit instead of duplicated","",""
"epdiy-upstream/.git/hooks/fsmonitor-watchman.sample","4726",".sample","e0549964e93897b519bd8e333c037e51fff0f88ba13e086a331592bf801fa1d0","Exclude","Upstream repository is referenced by URL and commit instead of duplicated","",""
"epdiy-upstream/.git/hooks/post-update.sample","189",".sample","81765af2daef323061dcbc5e61fc16481cb74b3bac9ad8a174b186523586f6c5","Exclude","Upstream repository is referenced by URL and commit instead of duplicated","",""
"epdiy-upstream/.git/hooks/pre-applypatch.sample","424",".sample","e15c5b469ea3e0a695bea6f2c82bcf8e62821074939ddd85b77e0007ff165475","Exclude","Upstream repository is referenced by URL and commit instead of duplicated","",""
"epdiy-upstream/.git/hooks/pre-commit.sample","1649",".sample","57185b7b9f05239d7ab52db045f5b89eb31348d7b2177eab214f5eb872e1971b","Exclude","Upstream repository is referenced by URL and commit instead of duplicated","",""
"epdiy-upstream/.git/hooks/pre-merge-commit.sample","416",".sample","d3825a70337940ebbd0a5c072984e13245920cdf8898bd225c8d27a6dfc9cb53","Exclude","Upstream repository is referenced by URL and commit instead of duplicated","",""
"epdiy-upstream/.git/hooks/prepare-commit-msg.sample","1492",".sample","e9ddcaa4189fddd25ed97fc8c789eca7b6ca16390b2392ae3276f0c8e1aa4619","Exclude","Upstream repository is referenced by URL and commit instead of duplicated","",""
"epdiy-upstream/.git/hooks/pre-push.sample","1374",".sample","ecce9c7e04d3f5dd9d8ada81753dd1d549a9634b26770042b58dda00217d086a","Exclude","Upstream repository is referenced by URL and commit instead of duplicated","",""
"epdiy-upstream/.git/hooks/pre-rebase.sample","4898",".sample","4febce867790052338076f4e66cc47efb14879d18097d1d61c8261859eaaa7b3","Exclude","Upstream repository is referenced by URL and commit instead of duplicated","",""
"epdiy-upstream/.git/hooks/pre-receive.sample","544",".sample","a4c3d2b9c7bb3fd8d1441c31bd4ee71a595d66b44fcf49ddb310252320169989","Exclude","Upstream repository is referenced by URL and commit instead of duplicated","",""
"epdiy-upstream/.git/hooks/push-to-checkout.sample","2783",".sample","a53d0741798b287c6dd7afa64aee473f305e65d3f49463bb9d7408ec3b12bf5f","Exclude","Upstream repository is referenced by URL and commit instead of duplicated","",""
